"Time","cattle-monitoring-system","cattle-system","cilium-monitoring","default","kube-system","longhorn-system","sock-shop"
2023-03-12 00:24:00,17292,98339,15979,0,0,0,8001
2023-03-12 00:28:00,17387,16034,15692,0,0,0,7932
2023-03-12 00:32:00,17501,111770,33644,0,0,0,7893
2023-03-12 00:36:00,16538,115096,15859,0,0,0,7958
2023-03-12 00:40:00,17231,112395,15763,0,0,0,7915
2023-03-12 00:44:00,17942,98226,15614,0,0,0,8031
2023-03-12 00:48:00,17117,15741,15748,0,0,0,7978
2023-03-12 00:52:00,17603,117092,15817,0,0,0,7663
2023-03-12 00:56:00,16942,110774,15995,0,0,0,7957
2023-03-12 01:00:00,17272,116143,15800,0,0,0,8060
2023-03-12 01:04:00,103624,113168,51427,0,0,0,7987
2023-03-12 01:08:00,17475,151,15831,0,0,0,7942
2023-03-12 01:12:00,17391,113316,15983,0,0,0,7736
2023-03-12 01:16:00,16984,114559,15626,0,0,0,8087
2023-03-12 01:20:00,17344,112402,15583,0,0,0,7894
2023-03-12 01:24:00,16431,100695,15739,0,0,0,7897
2023-03-12 01:28:00,17173,16050,15915,0,0,0,8148
2023-03-12 01:32:00,18182,117560,32868,0,0,0,7679
2023-03-12 01:36:00,16194,110044,15752,0,0,0,8022
2023-03-12 01:40:00,17576,112795,15975,0,0,0,7850
2023-03-12 01:44:00,17708,99147,34026,0,0,0,7865
2023-03-12 01:48:00,16542,15481,15705,0,0,0,8074
2023-03-12 01:52:00,18129,114488,15861,0,0,0,7910
2023-03-12 01:56:00,17334,113048,15765,0,0,0,7892
2023-03-12 02:00:00,17094,117271,15846,0,0,0,8032
2023-03-12 02:04:00,272987,111449,170813,0,0,0,7894
2023-03-12 02:08:00,17585,50.9,15764,0,0,0,7948
2023-03-12 02:12:00,17277,116876,16090,0,0,0,7782
2023-03-12 02:16:00,18175,110593,15592,0,0,0,8016
2023-03-12 02:20:00,16953,113298,15970,0,0,0,7931
2023-03-12 02:24:00,16507,116776,15674,0,0,0,8087
2023-03-12 02:28:00,18323,99.4,15976,0,0,0,7937
2023-03-12 02:32:00,16992,115777,33372,0,0,0,7736
2023-03-12 02:36:00,16967,118882,15507,0,0,0,8061
2023-03-12 02:40:00,17597,111707,16157,0,0,0,7934
2023-03-12 02:44:00,17623,113193,15674,0,0,0,7994
2023-03-12 02:48:00,17259,143,15726,0,0,0,8091
2023-03-12 02:52:00,16661,112810,15869,0,0,0,7593
2023-03-12 02:56:00,18157,112486,15814,0,0,0,8039
2023-03-12 03:00:00,17579,114335,15895,0,0,0,7913
2023-03-12 03:04:00,118176,112854,52028,0,0,0,7933
2023-03-12 03:08:00,16660,103,15795,0,0,0,8191
2023-03-12 03:12:00,18230,112441,15826,0,0,0,7725
2023-03-12 03:16:00,16961,113760,15792,0,0,0,8064
2023-03-12 03:20:00,18090,113919,16096,0,0,0,7833
2023-03-12 03:24:00,16613,115835,15725,0,0,0,7759
2023-03-12 03:28:00,17518,887,15644,0,0,0,8207
2023-03-12 03:32:00,17241,111576,33708,0,0,0,7741
2023-03-12 03:36:00,16300,116694,15755,0,0,0,8119
2023-03-12 03:40:00,18480,111639,15887,0,0,0,7897
2023-03-12 03:44:00,17247,114799,32852,0,0,0,7859
2023-03-12 03:48:00,16782,103,15961,0,0,0,8172
2023-03-12 03:52:00,17832,109809,15944,0,0,0,7715
2023-03-12 03:56:00,17037,115590,15453,0,0,0,8060
2023-03-12 04:00:00,17181,113023,15956,0,0,0,7944
2023-03-12 04:04:00,240277,112095,181097,0,0,0,7877
2023-03-12 04:08:00,17052,106,15786,0,0,0,8176
2023-03-12 04:12:00,17751,112025,15837,0,0,0,7935
2023-03-12 04:16:00,17073,114671,15591,0,0,0,7934
2023-03-12 04:20:00,17729,113369,15979,0,0,0,8088
2023-03-12 04:24:00,16145,114405,15808,0,0,0,7773
2023-03-12 04:28:00,17880,136,15507,0,0,0,8246
2023-03-12 04:32:00,17698,113051,33288,0,0,0,7797
2023-03-12 04:36:00,16874,114028,15761,0,0,0,8097
2023-03-12 04:40:00,17517,113983,16012,0,0,0,7974
2023-03-12 04:44:00,16624,112604,15614,0,0,0,7917
2023-03-12 04:48:00,18396,154,16044,0,0,0,8306
2023-03-12 04:52:00,17136,114369,15588,0,0,0,7790
2023-03-12 04:56:00,16572,113408,15763,0,0,0,7995
2023-03-12 05:00:00,18419,173210,16062,0,0,0,8083
2023-03-12 05:04:00,121250,97384,49019,0,0,0,7654
2023-03-12 05:08:00,18495,16174,15962,0,0,0,8333
2023-03-12 05:12:00,16080,112122,15664,0,0,0,7693
2023-03-12 05:16:00,18733,114373,15871,0,0,0,8189
2023-03-12 05:20:00,16050,115346,15784,0,0,0,7948
2023-03-12 05:24:00,18265,113630,16080,0,0,0,7593
2023-03-12 05:28:00,17067,101,15638,0,0,0,8394
2023-03-12 05:32:00,17237,115763,33384,0,0,0,7836
2023-03-12 05:36:00,16748,110268,15502,0,0,0,7891
2023-03-12 05:40:00,17111,118135,15928,0,0,0,7986
2023-03-12 05:44:00,16971,110859,34141,0,0,0,7794
2023-03-12 05:48:00,18380,103,16019,0,0,0,8273
2023-03-12 05:52:00,16470,112360,15767,0,0,0,7845
2023-03-12 05:56:00,17314,114531,15464,0,0,0,7832
2023-03-12 06:00:00,18197,113584,16039,0,0,0,7986
2023-03-12 06:04:00,1631977,97559,1351902,0,0,0,7750
2023-03-12 06:08:00,16654,15999,15858,0,0,0,8477
2023-03-12 06:12:00,18705,111145,15606,0,0,0,7669
2023-03-12 06:16:00,16948,115638,34509,0,0,0,7920
2023-03-12 06:20:00,16443,112993,15540,0,0,0,8113
2023-03-12 06:24:00,17357,114342,15809,0,0,0,7817
2023-03-12 06:28:00,17902,105,16050,0,0,0,8165
2023-03-12 06:32:00,16636,113344,33640,0,0,0,7765
2023-03-12 06:36:00,17542,115487,15389,0,0,0,7829
2023-03-12 06:40:00,17275,110784,16267,0,0,0,8057
2023-03-12 06:44:00,17765,113386,15656,0,0,0,7746
2023-03-12 06:48:00,16724,50.1,15918,0,0,0,8157
2023-03-12 06:52:00,15214,113298,16079,0,0,0,7819
2023-03-12 06:56:00,15376,112440,15609,0,0,0,7850
2023-03-12 07:00:00,17382,115652,16082,0,0,0,8120
2023-03-12 07:04:00,118929,98378,52182,0,0,0,7831
2023-03-12 07:08:00,14730,16425,16052,0,0,0,8242
2023-03-12 07:12:00,14260,115778,15894,0,0,0,7854
2023-03-12 07:16:00,14824,112206,16039,0,0,0,7636
2023-03-12 07:20:00,14587,113371,15829,0,0,0,8203
2023-03-12 07:24:00,17282,112581,15821,0,0,0,7744
2023-03-12 07:28:00,12294,103,15677,0,0,0,8319
2023-03-12 07:32:00,18398,118602,33017,0,0,0,7630
2023-03-12 07:36:00,17432,114833,15672,0,0,0,7782
2023-03-12 07:40:00,17330,112684,15884,0,0,0,8146
2023-03-12 07:44:00,16413,111864,34309,0,0,0,7725
2023-03-12 07:48:00,17173,151,15771,0,0,0,8204
2023-03-12 07:52:00,17637,115396,15868,0,0,0,7848
2023-03-12 07:56:00,17213,115257,15733,0,0,0,7642
2023-03-12 08:00:00,18156,114887,15669,0,0,0,8269
2023-03-12 08:04:00,255784,95084,174287,0,0,0,7686
2023-03-12 08:08:00,18488,15925,15846,0,0,0,8237
2023-03-12 08:12:00,16135,116444,15604,0,0,0,7768
2023-03-12 08:16:00,17229,109923,15727,0,0,0,7778
2023-03-12 08:20:00,18266,115351,15888,0,0,0,8239
2023-03-12 08:24:00,17664,115259,16156,0,0,0,7799
2023-03-12 08:28:00,16332,101,15622,0,0,0,8142
2023-03-12 08:32:00,17948,113075,33472,0,0,0,7885
2023-03-12 08:36:00,15394,114617,15571,0,0,0,7651
2023-03-12 08:40:00,19207,111753,16206,0,0,0,8229
2023-03-12 08:44:00,15734,112535,15518,0,0,0,7738
2023-03-12 08:48:00,13656,105,15955,0,0,0,8374
2023-03-12 08:52:00,17141,113749,15800,0,0,0,7755
2023-03-12 08:56:00,13451,113679,15852,0,0,0,7646
2023-03-12 09:00:00,17301,140868,16415,0,0,0,8319
2023-03-12 09:04:00,124875,116606,50611,0,0,0,7936
2023-03-12 09:08:00,17535,5282,15914,0,0,0,7967
2023-03-12 09:12:00,17177,111179,16157,0,0,0,7922
2023-03-12 09:16:00,18257,114126,15409,0,0,0,7583
2023-03-12 09:20:00,16241,115176,16092,0,0,0,8219
2023-03-12 09:24:00,17796,113291,15726,0,0,0,7721
2023-03-12 09:28:00,17309,480,15443,0,0,0,8121
2023-03-12 09:32:00,16867,112683,34355,0,0,0,7892
2023-03-12 09:36:00,17361,116009,15654,0,0,0,7719
2023-03-12 09:40:00,17848,113506,15913,0,0,0,8135
2023-03-12 09:44:00,17472,98047,32506,0,0,0,7721
2023-03-12 09:48:00,17148,15827,15729,0,0,0,8045
2023-03-12 09:52:00,17427,115587,15925,0,0,0,7876
2023-03-12 09:56:00,17432,110990,15663,0,0,0,7740
2023-03-12 10:00:00,17769,115702,15858,0,0,0,8084
2023-03-12 10:04:00,250521,96628,157110,0,0,0,7813
2023-03-12 10:08:00,17416,15402,15725,0,0,0,7979
2023-03-12 10:12:00,16761,113163,16133,0,0,0,8074
2023-03-12 10:16:00,18305,116829,33110,0,0,0,7721
2023-03-12 10:20:00,17646,112762,15919,0,0,0,8131
2023-03-12 10:24:00,14488,111290,16206,0,0,0,7848
2023-03-12 10:28:00,13706,126,15738,0,0,0,7886
2023-03-12 10:32:00,15825,112060,34627,0,0,0,8032
2023-03-12 10:36:00,12886,115472,15925,0,0,0,7756
2023-03-12 10:40:00,15574,109770,15794,0,0,0,8089
2023-03-12 10:44:00,16044,115166,15593,0,0,0,7851
2023-03-12 10:48:00,14812,52.5,15748,0,0,0,7844
2023-03-12 10:52:00,14808,113069,16196,0,0,0,8059
2023-03-12 10:56:00,15306,112513,15673,0,0,0,7789
2023-03-12 11:00:00,15559,116229,15752,0,0,0,8085
2023-03-12 11:04:00,122811,112322,52863,0,0,0,7954
2023-03-12 11:08:00,18131,102,15735,0,0,0,7881
2023-03-12 11:12:00,17170,114337,16166,0,0,0,8179
2023-03-12 11:16:00,17123,114729,15427,0,0,0,7740
2023-03-12 11:20:00,17361,114748,16063,0,0,0,8079
2023-03-12 11:24:00,17518,112826,15637,0,0,0,7948
2023-03-12 11:28:00,16165,103,15976,0,0,0,7937
2023-03-12 11:32:00,18568,111350,33661,0,0,0,8002
2023-03-12 11:36:00,17041,112017,15637,0,0,0,7888
2023-03-12 11:40:00,17149,114643,16059,0,0,0,8148
2023-03-12 11:44:00,17633,113418,33502,0,0,0,7709
2023-03-12 11:48:00,17551,50.4,16012,0,0,0,8207
2023-03-12 11:52:00,16071,113972,15833,0,0,0,7953
2023-03-12 11:56:00,17953,114491,15609,0,0,0,7808
2023-03-12 12:00:00,18284,113397,16019,0,0,0,8136
2023-03-12 12:04:00,680622,113521,517572,0,0,0,7740
2023-03-12 12:08:00,18322,157,15573,0,0,0,7965
2023-03-12 12:12:00,17316,111868,15918,0,0,0,8020
2023-03-12 12:16:00,16854,115945,15592,0,0,0,7767
2023-03-12 12:20:00,16842,111428,16041,0,0,0,8009
2023-03-12 12:24:00,17738,112550,15532,0,0,0,8057
2023-03-12 12:28:00,17341,105,15584,0,0,0,7809
2023-03-12 12:32:00,17502,113000,34249,0,0,0,8109
2023-03-12 12:36:00,16495,112519,16002,0,0,0,7704
2023-03-12 12:40:00,17047,116026,15830,0,0,0,8187
2023-03-12 12:44:00,18592,111343,15944,0,0,0,7965
2023-03-12 12:48:00,16836,103,15756,0,0,0,7941
2023-03-12 12:52:00,17407,115318,16023,0,0,0,7876
2023-03-12 12:56:00,17588,113198,16062,0,0,0,7788
2023-03-12 13:00:00,16991,115955,15988,0,0,0,7931
2023-03-12 13:04:00,121932,109606,52216,0,0,0,8001
2023-03-12 13:08:00,17712,51.6,15870,0,0,0,7944
2023-03-12 13:12:00,16381,113885,15828,0,0,0,8260
2023-03-12 13:16:00,18157,113931,15667,0,0,0,7699
2023-03-12 13:20:00,16472,114833,16163,0,0,0,7930
2023-03-12 13:24:00,17908,111483,15570,0,0,0,8255
2023-03-12 13:28:00,17136,104,16044,0,0,0,7874
2023-03-12 13:32:00,18132,111065,32838,0,0,0,7997
2023-03-12 13:36:00,17276,117427,15960,0,0,0,7789
2023-03-12 13:40:00,16960,113159,15665,0,0,0,7809
2023-03-12 13:44:00,17738,111329,33408,0,0,0,8094
2023-03-12 13:48:00,16345,192,15707,0,0,0,7930
2023-03-12 13:52:00,16964,111866,16074,0,0,0,8011
2023-03-12 13:56:00,17848,111957,15783,0,0,0,7771
2023-03-12 14:00:00,16966,116226,15922,0,0,0,7829
2023-03-12 14:04:00,259330,113261,155052,0,0,0,8214
2023-03-12 14:08:00,17292,102,16028,0,0,0,7865
2023-03-12 14:12:00,18003,115522,15670,0,0,0,7909
2023-03-12 14:16:00,16950,113178,32961,0,0,0,7859
2023-03-12 14:20:00,16771,113458,15847,0,0,0,7841
2023-03-12 14:24:00,17775,112523,16078,0,0,0,8104
2023-03-12 14:28:00,17153,101,15834,0,0,0,7885
2023-03-12 14:32:00,17498,111214,32522,0,0,0,7933
2023-03-12 14:36:00,17932,116106,15702,0,0,0,7812
2023-03-12 14:40:00,16894,111710,16089,12816,0,0,7970
2023-03-12 14:44:00,17335,116010,15737,0,0,0,7919
2023-03-12 14:48:00,16610,103,15698,0,0,0,8139
2023-03-12 14:52:00,18258,116698,16083,0,0,0,8031
2023-03-12 14:56:00,17189,111360,15719,0,0,0,7630
2023-03-12 15:00:00,17061,169944,15783,0,0,0,7891
2023-03-12 15:04:00,125795,114375,50881,0,0,0,8019
2023-03-12 15:08:00,16957,106,15755,0,0,0,7988
2023-03-12 15:12:00,17795,108669,15796,0,0,0,8048
2023-03-12 15:16:00,17231,115783,15804,0,0,0,7732
2023-03-12 15:20:00,16330,112988,15941,0,0,0,7861
2023-03-12 15:24:00,18327,98563,15723,0,0,0,8136
2023-03-12 15:28:00,16427,15704,15797,0,0,0,7850

