"Time","Receive Errors (192.168.0.211:9796)","Receive Errors (192.168.0.221:9796)","Receive Errors (192.168.0.222:9796)","Receive Total (192.168.0.211:9796)","Receive Total (192.168.0.221:9796)","Receive Total (192.168.0.222:9796)","Transmit Errors (192.168.0.211:9796)","Transmit Errors (192.168.0.221:9796)","Transmit Errors (192.168.0.222:9796)","Receive Dropped (192.168.0.211:9796)","Receive Dropped (192.168.0.221:9796)","Receive Dropped (192.168.0.222:9796)","Transmit Dropped (192.168.0.211:9796)","Transmit Dropped (192.168.0.221:9796)","Transmit Dropped (192.168.0.222:9796)","Transmit Total (192.168.0.211:9796)","Transmit Total (192.168.0.221:9796)","Transmit Total (192.168.0.222:9796)"
2023-03-23 03:00:00,0,0,0,382,153,323,0,0,0,0.0667,0.0667,0.0667,0,0,0,428,146,264
2023-03-23 03:02:00,0,0,0,457,231,295,0,0,0,0.0667,0.0667,0.0667,0,0,0,486,229,253
2023-03-23 03:04:00,0,0,0,423,147,300,0,0,0,0.0667,0.0667,0.0667,0,0,0,456,146,258
2023-03-23 03:06:00,0,0,0,362,155,288,0,0,0,0.0722,0.0667,0.0667,0,0,0,385,154,248
2023-03-23 03:08:00,0,0,0,381,160,301,0,0,0,0.0722,0.0667,0.0667,0,0,0,403,151,256
2023-03-23 03:10:00,0,0,0,367,150,301,0,0,0,0.0667,0.0667,0.0667,0,0,0,387,146,251
2023-03-23 03:12:00,0,0,0,452,228,297,0,0,0,0.0667,0.0722,0.0722,0,0,0,480,228,254
2023-03-23 03:14:00,0,0,0,450,178,300,0,0,0,0.0722,0.0778,0.0722,0,0,0,486,178,258
2023-03-23 03:16:00,0,0,0,366,154,290,0,0,0,0.0778,0.0778,0.0833,0,0,0,389,158,254
2023-03-23 03:18:00,0,0,0,380,155,296,0,0,0,0.0778,0.0778,0.0778,0,0,0,401,152,259
2023-03-23 03:20:00,0,0,0,370,158,298,0,0,0,0.0833,0.0778,0.0778,0,0,0,391,155,256
2023-03-23 03:22:00,0,0,0,462,230,302,0,0,0,0.0778,0.0778,0.0778,0,0,0,486,221,256
2023-03-23 03:24:00,0,0,0,464,205,327,0,0,0,0.0778,0.0778,0.0778,0,0,0,510,205,276
2023-03-23 03:26:00,0,0,0,368,156,292,0,0,0,0.0778,0.0778,0.0778,0,0,0,390,155,250
2023-03-23 03:28:00,0,0,0,373,157,299,0,0,0,0.0778,0.0778,0.0778,0,0,0,395,151,255
2023-03-23 03:30:00,0,0,0,365,155,288,0,0,0,0.0778,0.0778,0.0778,0,0,0,391,157,249
2023-03-23 03:32:00,0,0,0,427,225,293,0,0,0,0.0778,0.0833,0.0778,0,0,0,458,220,251
2023-03-23 03:34:00,0,0,0,456,225,301,0,0,0,0.0778,0.0778,0.0778,0,0,0,490,219,259
2023-03-23 03:36:00,0,0,0,375,159,296,0,0,0,0.0778,0.0778,0.0778,0,0,0,392,155,249
2023-03-23 03:38:00,0,0,0,387,164,314,0,0,0,0.0778,0.0778,0.0833,0,0,0,401,148,257
2023-03-23 03:40:00,0,0,0,371,154,311,0,0,0,0.0778,0.0778,0.0778,0,0,0,406,155,260
2023-03-23 03:42:00,0,0,0,400,225,319,0,0,0,0.0833,0.0778,0.0778,0,0,0,447,215,263
2023-03-23 03:44:00,0,0,0,451,223,313,0,0,0,0.0778,0.0778,0.0778,0,0,0,496,221,259
2023-03-23 03:46:00,0,0,0,362,155,288,0,0,0,0.0778,0.0778,0.0778,0,0,0,390,149,248
2023-03-23 03:48:00,0,0,0,371,165,300,0,0,0,0.0778,0.0778,0.0778,0,0,0,396,144,253
2023-03-23 03:50:00,0,0,0,370,162,302,0,0,0,0.0778,0.0778,0.0778,0,0,0,394,151,246
2023-03-23 03:52:00,0,0,0,367,193,297,0,0,0,0.0778,0.0778,0.0778,0,0,0,391,185,250
2023-03-23 03:54:00,0,0,0,448,220,289,0,0,0,0.0778,0.0833,0.0778,0,0,0,487,224,250
2023-03-23 03:56:00,0,0,0,364,164,287,0,0,0,0.0778,0.0778,0.0778,0,0,0,398,150,247
2023-03-23 03:58:00,0,0,0,386,166,312,0,0,0,0.0778,0.0778,0.0778,0,0,0,405,152,258
2023-03-23 04:00:00,0,0,0,369,161,294,0,0,0,0.0778,0.0778,0.0833,0,0,0,393,158,247
2023-03-23 04:02:00,0,0,0,374,165,322,0,0,0,0.0778,0.0778,0.0778,0,0,0,409,158,265
2023-03-23 04:04:00,0,0,0,462,225,319,0,0,0,0.0833,0.0778,0.0778,0,0,0,504,226,266
2023-03-23 04:06:00,0,0,0,363,155,290,0,0,0,0.0778,0.0778,0.0778,0,0,0,392,147,252
2023-03-23 04:08:00,0,0,0,382,159,312,0,0,0,0.0778,0.0778,0.0778,0,0,0,400,151,260
2023-03-23 04:10:00,0,0,0,371,153,292,0,0,0,0.0778,0.0778,0.0778,0,0,0,393,147,249
2023-03-23 04:12:00,0,0,0,370,150,300,0,0,0,0.0778,0.0778,0.0778,0,0,0,393,144,255
2023-03-23 04:14:00,0,0,0,553,366,290,0,0,0,0.0778,0.0778,0.0778,0,0,0,600,369,252
2023-03-23 04:16:00,0,0,0,674,392,307,0,0,0,0.0778,0.0833,0.0778,0,0,0,736,385,265
2023-03-23 04:18:00,0,0,0,432,158,297,0,0,0,0.0778,0.0778,0.0778,0,0,0,457,157,259
2023-03-23 04:20:00,0,0,0,367,147,304,0,0,0,0.0778,0.0778,0.0778,0,0,0,410,147,257
2023-03-23 04:22:00,0,0,0,369,151,313,0,0,0,0.0778,0.0778,0.0833,0,0,0,407,144,260
2023-03-23 04:24:00,0,0,0,369,159,294,0,0,0,0.0778,0.0778,0.0778,0,0,0,394,158,248
2023-03-23 04:26:00,0,0,0,436,219,298,0,0,0,0.0833,0.0778,0.0778,0,0,0,481,219,256
2023-03-23 04:28:00,0,0,0,453,190,296,0,0,0,0.0778,0.0778,0.0778,0,0,0,487,190,255
2023-03-23 04:30:00,0,0,0,364,149,308,0,0,0,0.0778,0.0778,0.0778,0,0,0,408,148,261
2023-03-23 04:32:00,0,0,0,368,152,301,0,0,0,0.0778,0.0778,0.0778,0,0,0,396,145,254
2023-03-23 04:34:00,0,0,0,371,158,294,0,0,0,0.0778,0.0778,0.0778,0,0,0,395,152,249
2023-03-23 04:36:00,0,0,0,438,219,302,0,0,0,0.0778,0.0778,0.0778,0,0,0,479,215,255
2023-03-23 04:38:00,0,0,0,451,215,297,0,0,0,0.0778,0.0833,0.0778,0,0,0,489,214,255
2023-03-23 04:40:00,0,0,0,357,149,292,0,0,0,0.0778,0.0778,0.0778,0,0,0,390,146,249
2023-03-23 04:42:00,0,0,0,360,151,285,0,0,0,0.0778,0.0778,0.0778,0,0,0,391,153,245
2023-03-23 04:44:00,0,0,0,366,151,285,0,0,0,0.0778,0.0778,0.0833,0,0,0,393,146,247
2023-03-23 04:46:00,0,0,0,432,221,325,0,0,0,0.0778,0.0778,0.0778,0,0,0,481,218,269
2023-03-23 04:48:00,0,0,0,449,230,295,0,0,0,0.0778,0.0778,0.0778,0,0,0,486,227,254
2023-03-23 04:50:00,0,0,0,365,162,295,0,0,0,0.0778,0.0778,0.0778,0,0,0,398,149,247
2023-03-23 04:52:00,0,0,0,379,159,293,0,0,0,0.0778,0.0778,0.0778,0,0,0,403,157,250
2023-03-23 04:54:00,0,0,0,374,150,291,0,0,0,0.0778,0.0778,0.0778,0,0,0,396,145,251
2023-03-23 04:56:00,0,0,0,398,221,295,0,0,0,0.0778,0.0778,0.0778,0,0,0,433,222,255
2023-03-23 04:58:00,0,0,0,454,230,297,0,0,0,0.0778,0.0778,0.0778,0,0,0,487,218,256
2023-03-23 05:00:00,0,0,0,371,155,301,0,0,0,0.0778,0.0778,0.0778,0,0,0,393,147,251
2023-03-23 05:02:00,0,0,0,381,161,295,0,0,0,0.0778,0.0778,0.0778,0,0,0,401,158,252
2023-03-23 05:04:00,0,0,0,373,152,296,0,0,0,0.0778,0.0778,0.0778,0,0,0,397,149,253
2023-03-23 05:06:00,0,0,0,379,206,298,0,0,0,0.0778,0.0778,0.0778,0,0,0,414,210,256
2023-03-23 05:08:00,0,0,0,466,228,314,0,0,0,0.0778,0.0778,0.0778,0,0,0,504,221,265
2023-03-23 05:10:00,0,0,0,366,153,302,0,0,0,0.0778,0.0778,0.0778,0,0,0,390,149,257
2023-03-23 05:12:00,0,0,0,374,158,289,0,0,0,0.0778,0.0778,0.0778,0,0,0,397,160,251
2023-03-23 05:14:00,0,0,0,378,151,325,0,0,0,0.0778,0.0778,0.0778,0,0,0,414,146,270
2023-03-23 05:16:00,0,0,0,370,181,313,0,0,0,0.0778,0.0778,0.0778,0,0,0,410,187,268
2023-03-23 05:18:00,0,0,0,458,225,306,0,0,0,0.0778,0.0778,0.0778,0,0,0,498,222,261
2023-03-23 05:20:00,0,0,0,365,146,298,0,0,0,0.0778,0.0778,0.0778,0,0,0,387,145,254
2023-03-23 05:22:00,0,0,0,369,154,289,0,0,0,0.0778,0.0778,0.0778,0,0,0,395,149,252
2023-03-23 05:24:00,0,0,0,376,155,303,0,0,0,0.0778,0.0778,0.0778,0,0,0,397,145,256
2023-03-23 05:26:00,0,0,0,362,154,286,0,0,0,0.0833,0.0778,0.0778,0,0,0,391,160,253
2023-03-23 05:28:00,0,0,0,457,226,304,0,0,0,0.0778,0.0778,0.0778,0,0,0,490,223,261
2023-03-23 05:30:00,0,0,0,371,154,293,0,0,0,0.0778,0.0778,0.0778,0,0,0,392,156,250
2023-03-23 05:32:00,0,0,0,375,158,295,0,0,0,0.0778,0.0778,0.0778,0,0,0,399,148,255
2023-03-23 05:34:00,0,0,0,374,155,302,0,0,0,0.0778,0.0778,0.0778,0,0,0,394,148,254
2023-03-23 05:36:00,0,0,0,370,160,291,0,0,0,0.0778,0.0777,0.0778,0,0,0,404,156,254
2023-03-23 05:38:00,0,0,0,456,224,310,0,0,0,0.0778,0.0833,0.0778,0,0,0,493,218,266
2023-03-23 05:40:00,0,0,0,397,151,315,0,0,0,0.0778,0.0778,0.0778,0,0,0,433,155,263
2023-03-23 05:42:00,0,0,0,372,152,321,0,0,0,0.0778,0.0778,0.0778,0,0,0,407,148,270
2023-03-23 05:44:00,0,0,0,378,155,300,0,0,0,0.0778,0.0778,0.0833,0,0,0,407,155,255
2023-03-23 05:46:00,0,0,0,366,150,291,0,0,0,0.0778,0.0778,0.0778,0,0,0,395,148,253
2023-03-23 05:48:00,0,0,0,459,228,320,0,0,0,0.0833,0.0778,0.0778,0,0,0,497,221,268
2023-03-23 05:50:00,0,0,0,424,157,309,0,0,0,0.0667,0.0667,0.0667,0,0,0,457,158,261
2023-03-23 05:52:00,0,0,0,373,157,302,0,0,0,0.0722,0.0722,0.0667,0,0,0,400,154,260
2023-03-23 05:54:00,0,0,0,379,159,295,0,0,0,0.0778,0.0778,0.0778,0,0,0,400,159,256
2023-03-23 05:56:00,0,0,0,366,151,291,0,0,0,0.0778,0.0778,0.0778,0,0,0,390,152,258
2023-03-23 05:58:00,0,0,0,462,233,303,0,0,0,0.0778,0.0834,0.0778,0,0,0,490,230,263
2023-03-23 06:00:00,0,0,0,450,182,298,0,0,0,0.0778,0.0778,0.0778,0,0,0,476,177,254
2023-03-23 06:02:00,0,0,0,379,155,304,0,0,0,0.0778,0.0778,0.0778,0,0,0,403,151,260
2023-03-23 06:04:00,0,0,0,379,161,292,0,0,0,0.0778,0.0778,0.0833,0,0,0,399,157,253
2023-03-23 06:06:00,0,0,0,367,154,302,0,0,0,0.0778,0.0778,0.0778,0,0,0,388,149,256
2023-03-23 06:08:00,0,0,0,461,229,302,0,0,0,0.0833,0.0778,0.0778,0,0,0,493,232,263
2023-03-23 06:10:00,0,0,0,458,204,322,0,0,0,0.0778,0.0778,0.0778,0,0,0,497,199,269
2023-03-23 06:12:00,0,0,0,376,161,304,0,0,0,0.0722,0.0667,0.0667,0,0,0,399,148,258
2023-03-23 06:14:00,0,0,0,412,190,327,0,0,0,0.0667,0.0722,0.0722,0,0,0,400,150,255
2023-03-23 06:16:00,0,0,0,409,188,342,0,0,0,0.0778,0.0778,0.0778,0,0,0,391,144,257
2023-03-23 06:18:00,0,0,0,507,276,344,0,0,0,0.0778,0.0778,0.0778,0,0,0,491,229,259
2023-03-23 06:20:00,0,0,0,490,266,349,0,0,0,0.0778,0.0778,0.0778,0,0,0,477,217,256
2023-03-23 06:22:00,0,0,0,404,188,326,0,0,0,0.0778,0.0778,0.0778,0,0,0,398,160,253
2023-03-23 06:24:00,0,0,0,426,200,341,0,0,0,0.0778,0.0833,0.0778,0,0,0,401,150,254
2023-03-23 06:26:00,0,0,0,401,187,336,0,0,0,0.0778,0.0778,0.0778,0,0,0,390,148,258
2023-03-23 06:28:00,0,0,0,467,276,336,0,0,0,0.0778,0.0778,0.0778,0,0,0,466,224,259
2023-03-23 06:30:00,0,0,0,481,264,336,0,0,0,0.0667,0.0667,0.0722,0,0,0,477,218,257
2023-03-23 06:32:00,0,0,0,415,196,333,0,0,0,0.0667,0.0667,0.0667,0,0,0,399,156,254
2023-03-23 06:34:00,0,0,0,428,189,377,0,0,0,0.0778,0.0778,0.0778,0,0,0,426,149,276
2023-03-23 06:36:00,0,0,0,383,161,325,0,0,0,0.0778,0.0778,0.0778,0,0,0,403,156,264
2023-03-23 06:38:00,0,0,0,398,226,299,0,0,0,0.0778,0.0778,0.0778,0,0,0,424,219,256
2023-03-23 06:40:00,0,0,0,447,225,312,0,0,0,0.0778,0.0778,0.0778,0,0,0,483,216,255
2023-03-23 06:42:00,0,0,0,370,150,299,0,0,0,0.0778,0.0778,0.0778,0,0,0,402,148,256
2023-03-23 06:44:00,0,0,0,373,149,299,0,0,0,0.0778,0.0778,0.0778,0,0,0,397,144,257
2023-03-23 06:46:00,0,0,0,365,149,292,0,0,0,0.0778,0.0778,0.0778,0,0,0,389,153,254
2023-03-23 06:48:00,0,0,0,375,225,305,0,0,0,0.0778,0.0778,0.0778,0,0,0,402,203,263
2023-03-23 06:50:00,0,0,0,458,239,306,0,0,0,0.0778,0.0778,0.0778,0,0,0,480,230,253
2023-03-23 06:52:00,0,0,0,366,151,288,0,0,0,0.0778,0.0778,0.0778,0,0,0,393,150,250
2023-03-23 06:54:00,0,0,0,379,152,324,0,0,0,0.0778,0.0778,0.0778,0,0,0,416,146,267
2023-03-23 06:56:00,0,0,0,373,151,317,0,0,0,0.0778,0.0778,0.0778,0,0,0,406,148,266
2023-03-23 06:58:00,0,0,0,377,175,304,0,0,0,0.0778,0.0778,0.0778,0,0,0,402,163,263
2023-03-23 07:00:00,0,0,0,451,233,296,0,0,0,0.0778,0.0778,0.0778,0,0,0,480,226,253
2023-03-23 07:02:00,0,0,0,369,153,301,0,0,0,0.0778,0.0778,0.0778,0,0,0,392,148,255
2023-03-23 07:04:00,0,0,0,379,164,291,0,0,0,0.0778,0.0778,0.0778,0,0,0,408,164,252
2023-03-23 07:06:00,0,0,0,368,148,290,0,0,0,0.0778,0.0833,0.0778,0,0,0,393,149,254
2023-03-23 07:08:00,0,0,0,377,154,306,0,0,0,0.0778,0.0778,0.0778,0,0,0,404,149,266
2023-03-23 07:10:00,0,0,0,451,226,298,0,0,0,0.0778,0.0778,0.0778,0,0,0,481,221,257
2023-03-23 07:12:00,0,0,0,387,148,304,0,0,0,0.0778,0.0778,0.0778,0,0,0,410,150,264
2023-03-23 07:14:00,0,0,0,383,156,293,0,0,0,0.0778,0.0778,0.0778,0,0,0,404,158,255
2023-03-23 07:16:00,0,0,0,372,150,301,0,0,0,0.0833,0.0778,0.0778,0,0,0,390,149,254
2023-03-23 07:18:00,0,0,0,386,158,326,0,0,0,0.0778,0.0778,0.0778,0,0,0,428,160,274
2023-03-23 07:20:00,0,0,0,459,225,326,0,0,0,0.0778,0.0778,0.0778,0,0,0,501,220,273
2023-03-23 07:22:00,0,0,0,411,152,305,0,0,0,0.0778,0.0778,0.0778,0,0,0,437,149,261
2023-03-23 07:24:00,0,0,0,379,162,296,0,0,0,0.0778,0.0778,0.0778,0,0,0,398,160,252
2023-03-23 07:26:00,0,0,0,360,150,301,0,0,0,0.0778,0.0778,0.0778,0,0,0,386,142,253
2023-03-23 07:28:00,0,0,0,368,165,298,0,0,0,0.0778,0.0833,0.0778,0,0,0,405,158,255
2023-03-23 07:30:00,0,0,0,454,233,313,0,0,0,0.0778,0.0778,0.0778,0,0,0,488,218,258
2023-03-23 07:32:00,0,0,0,433,166,294,0,0,0,0.0778,0.0778,0.0778,0,0,0,468,170,259
2023-03-23 07:34:00,0,0,0,376,156,295,0,0,0,0.0778,0.0778,0.0778,0,0,0,399,150,254
2023-03-23 07:36:00,0,0,0,369,153,305,0,0,0,0.0778,0.0778,0.0778,0,0,0,390,146,258
2023-03-23 07:38:00,0,0,0,385,160,324,0,0,0,0.0833,0.0778,0.0778,0,0,0,418,161,275
2023-03-23 07:40:00,0,0,0,460,228,334,0,0,0,0.0778,0.0778,0.0778,0,0,0,498,219,274
2023-03-23 07:42:00,0,0,0,452,192,293,0,0,0,0.0778,0.0778,0.0778,0,0,0,484,197,257
2023-03-23 07:44:00,0,0,0,381,155,296,0,0,0,0.0778,0.0778,0.0778,0,0,0,402,152,256
2023-03-23 07:46:00,0,0,0,379,160,299,0,0,0,0.0778,0.0778,0.0778,0,0,0,395,157,256
2023-03-23 07:48:00,0,0,0,377,161,297,0,0,0,0.0778,0.0778,0.0778,0,0,0,398,152,258
2023-03-23 07:50:00,0,0,0,458,233,315,0,0,0,0.0778,0.0833,0.0778,0,0,0,481,221,262
2023-03-23 07:52:00,0,0,0,454,214,297,0,0,0,0.0778,0.0778,0.0778,0,0,0,486,220,260
2023-03-23 07:54:00,0,0,0,380,151,303,0,0,0,0.0778,0.0778,0.0778,0,0,0,402,148,258
2023-03-23 07:56:00,0,0,0,373,156,296,0,0,0,0.0778,0.0778,0.0778,0,0,0,392,156,254
2023-03-23 07:58:00,0,0,0,378,170,295,0,0,0,0.0778,0.0778,0.0778,0,0,0,405,155,258
2023-03-23 08:00:00,0,0,0,454,253,328,0,0,0,0.0778,0.0777,0.0778,0,0,0,486,233,262
2023-03-23 08:02:00,0,0,0,463,228,324,0,0,0,0.0778,0.0778,0.0778,0,0,0,500,221,272
2023-03-23 08:04:00,0,0,0,382,159,309,0,0,0,0.0778,0.0778,0.0778,0,0,0,399,150,260
2023-03-23 08:06:00,0,0,0,376,191,301,0,0,0,0.0778,0.0778,0.0778,0,0,0,392,182,255
2023-03-23 08:08:00,0,0,0,481,178,311,0,0,0,0.0778,0.0778,0.0778,0,0,0,480,172,270
2023-03-23 08:10:00,0,0,0,407,231,296,0,0,0,0.0778,0.0778,0.0778,0,0,0,431,231,256
2023-03-23 08:12:00,0,0,0,494,262,360,0,0,0,0.0778,0.0833,0.0778,0,0,0,559,245,306
2023-03-23 08:14:00,0,0,0,415,177,353,0,0,0,0.0778,0.0778,0.0778,0,0,0,467,170,301
2023-03-23 08:16:00,0,0,0,378,156,308,0,0,0,0.0778,0.0778,0.0778,0,0,0,400,151,260
2023-03-23 08:18:00,0,0,0,373,150,302,0,0,0,0.0778,0.0778,0.0778,0,0,0,397,149,259
2023-03-23 08:20:00,0,0,0,374,208,293,0,0,0,0.0778,0.0778,0.0778,0,0,0,400,211,250
2023-03-23 08:22:00,0,0,0,463,218,333,0,0,0,0.0833,0.0778,0.0778,0,0,0,505,218,277
2023-03-23 08:24:00,0,0,0,375,162,292,0,0,0,0.0778,0.0778,0.0778,0,0,0,399,158,255
2023-03-23 08:26:00,0,0,0,382,159,303,0,0,0,0.0778,0.0778,0.0778,0,0,0,395,150,256
2023-03-23 08:28:00,0,0,0,381,154,295,0,0,0,0.0778,0.0778,0.0778,0,0,0,401,157,258
2023-03-23 08:30:00,0,0,0,369,185,295,0,0,0,0.0778,0.0778,0.0778,0,0,0,389,175,251
2023-03-23 08:32:00,0,0,0,459,228,315,0,0,0,0.0778,0.0778,0.0778,0,0,0,483,219,261
2023-03-23 08:34:00,0,0,0,375,164,294,0,0,0,0.0778,0.0833,0.0778,0,0,0,396,158,253
2023-03-23 08:36:00,0,0,0,373,158,308,0,0,0,0.0778,0.0778,0.0778,0,0,0,391,147,258
2023-03-23 08:38:00,0,0,0,385,168,321,0,0,0,0.0778,0.0778,0.0778,0,0,0,422,165,273
2023-03-23 08:40:00,0,0,0,377,170,296,0,0,0,0.0778,0.0778,0.0833,0,0,0,403,159,254
2023-03-23 08:42:00,0,0,0,456,230,299,0,0,0,0.0778,0.0778,0.0778,0,0,0,485,229,258
2023-03-23 08:44:00,0,0,0,376,161,301,0,0,0,0.0833,0.0778,0.0778,0,0,0,405,150,257
2023-03-23 08:46:00,0,0,0,376,159,319,0,0,0,0.0778,0.0778,0.0778,0,0,0,400,150,263
2023-03-23 08:48:00,0,0,0,373,153,294,0,0,0,0.0778,0.0778,0.0778,0,0,0,398,158,258
2023-03-23 08:50:00,0,0,0,372,157,307,0,0,0,0.0778,0.0778,0.0778,0,0,0,391,147,257
2023-03-23 08:52:00,0,0,0,454,228,297,0,0,0,0.0778,0.0778,0.0778,0,0,0,487,230,257
2023-03-23 08:54:00,0,0,0,397,148,292,0,0,0,0.0778,0.0778,0.0778,0,0,0,427,148,257
2023-03-23 08:56:00,0,0,0,372,152,312,0,0,0,0.0778,0.0778,0.0778,0,0,0,409,155,267
2023-03-23 08:58:00,0,0,0,380,152,322,0,0,0,0.0778,0.0778,0.0778,0,0,0,423,150,273
2023-03-23 09:00:00,0,0,0,378,158,318,0,0,0,0.0778,0.0778,0.0778,0,0,0,403,149,263
2023-03-23 09:02:00,0,0,0,456,232,301,0,0,0,0.0778,0.0778,0.0833,0,0,0,485,232,257
2023-03-23 09:04:00,0,0,0,419,145,301,0,0,0,0.0778,0.0778,0.0778,0,0,0,455,144,258
2023-03-23 09:06:00,0,0,0,359,159,290,0,0,0,0.0778,0.0778,0.0778,0,0,0,391,154,249
2023-03-23 09:08:00,0,0,0,373,157,303,0,0,0,0.0667,0.0667,0.0667,0,0,0,397,146,254
2023-03-23 09:10:00,0,0,0,366,160,297,0,0,0,0.0778,0.0778,0.0778,0,0,0,391,155,248
2023-03-23 09:12:00,0,0,0,449,221,298,0,0,0,0.0778,0.0778,0.0778,0,0,0,484,220,253
2023-03-23 09:14:00,0,0,0,445,173,300,0,0,0,0.0778,0.0778,0.0778,0,0,0,481,172,257
2023-03-23 09:16:00,0,0,0,374,163,299,0,0,0,0.0778,0.0833,0.0778,0,0,0,390,158,252
2023-03-23 09:18:00,0,0,0,370,150,303,0,0,0,0.0778,0.0778,0.0778,0,0,0,396,146,257
2023-03-23 09:20:00,0,0,0,364,154,310,0,0,0,0.0778,0.0778,0.0778,0,0,0,402,157,260
2023-03-23 09:22:00,0,0,0,447,224,294,0,0,0,0.0778,0.0778,0.0778,0,0,0,484,220,254
2023-03-23 09:24:00,0,0,0,446,196,298,0,0,0,0.0778,0.0778,0.0778,0,0,0,484,196,256
2023-03-23 09:26:00,0,0,0,366,152,293,0,0,0,0.0778,0.0778,0.0778,0,0,0,392,149,253
2023-03-23 09:28:00,0,0,0,370,146,299,0,0,0,0.0778,0.0778,0.0778,0,0,0,399,147,259
2023-03-23 09:30:00,0,0,0,367,161,298,0,0,0,0.0778,0.0778,0.0778,0,0,0,395,157,252
2023-03-23 09:32:00,0,0,0,461,237,304,0,0,0,0.0778,0.0778,0.0778,0,0,0,494,223,255
2023-03-23 09:34:00,0,0,0,467,237,305,0,0,0,0.0667,0.0667,0.0667,0,0,0,487,226,257
2023-03-23 09:36:00,0,0,0,373,157,299,0,0,0,0.0722,0.0778,0.0667,0,0,0,391,148,253
2023-03-23 09:38:00,0,0,0,372,152,305,0,0,0,0.0778,0.0778,0.0778,0,0,0,400,150,261
2023-03-23 09:40:00,0,0,0,365,156,292,0,0,0,0.0778,0.0778,0.0778,0,0,0,387,151,250
2023-03-23 09:42:00,0,0,0,412,222,301,0,0,0,0.0778,0.0833,0.0778,0,0,0,446,218,256
2023-03-23 09:44:00,0,0,0,455,222,311,0,0,0,0.0778,0.0778,0.0778,0,0,0,503,230,268
2023-03-23 09:46:00,0,0,0,378,154,323,0,0,0,0.0778,0.0778,0.0778,0,0,0,418,150,268
2023-03-23 09:48:00,0,0,0,380,158,304,0,0,0,0.0778,0.0778,0.0833,0,0,0,408,159,258
2023-03-23 09:50:00,0,0,0,363,156,292,0,0,0,0.0778,0.0778,0.0778,0,0,0,385,148,251
2023-03-23 09:52:00,0,0,0,392,229,305,0,0,0,0.0778,0.0778,0.0778,0,0,0,419,221,259
2023-03-23 09:54:00,0,0,0,459,233,300,0,0,0,0.0778,0.0778,0.0778,0,0,0,487,231,257
2023-03-23 09:56:00,0,0,0,377,155,309,0,0,0,0.0778,0.0778,0.0778,0,0,0,395,151,261
2023-03-23 09:58:00,0,0,0,379,159,298,0,0,0,0.0778,0.0778,0.0778,0,0,0,401,160,261
2023-03-23 10:00:00,0,0,0,366,157,293,0,0,0,0.0778,0.0778,0.0778,0,0,0,384,147,250
2023-03-23 10:02:00,0,0,0,374,196,293,0,0,0,0.0778,0.0778,0.0778,0,0,0,397,197,252
2023-03-23 10:04:00,0,0,0,453,224,296,0,0,0,0.0778,0.0778,0.0778,0,0,0,484,219,254
2023-03-23 10:06:00,0,0,0,369,159,309,0,0,0,0.0778,0.0778,0.0778,0,0,0,385,149,253
2023-03-23 10:08:00,0,0,0,387,158,326,0,0,0,0.0778,0.0778,0.0778,0,0,0,417,160,270
2023-03-23 10:10:00,0,0,0,366,158,304,0,0,0,0.0778,0.0778,0.0833,0,0,0,386,146,256
2023-03-23 10:12:00,0,0,0,380,176,303,0,0,0,0.0778,0.0778,0.0778,0,0,0,406,175,258
2023-03-23 10:14:00,0,0,0,454,221,295,0,0,0,0.0778,0.0778,0.0778,0,0,0,488,219,256
