"Time","Total"
2023-03-21 20:30:00,0.0931
2023-03-21 20:32:00,0.0935
2023-03-21 20:34:00,0.0784
2023-03-21 20:36:00,0.0952
2023-03-21 20:38:00,0.0949
2023-03-21 20:40:00,0.0941
2023-03-21 20:42:00,0.101
2023-03-21 20:44:00,0.0816
2023-03-21 20:46:00,0.0920
2023-03-21 20:48:00,0.0918
2023-03-21 20:50:00,0.0944
2023-03-21 20:52:00,0.102
2023-03-21 20:54:00,0.0975
2023-03-21 20:56:00,0.0922
2023-03-21 20:58:00,0.0858
2023-03-21 21:00:00,0.0955
2023-03-21 21:02:00,0.0941
2023-03-21 21:04:00,0.0960
2023-03-21 21:06:00,0.0962
2023-03-21 21:08:00,0.0770
2023-03-21 21:10:00,0.0905
2023-03-21 21:12:00,0.0943
2023-03-21 21:14:00,0.101
2023-03-21 21:16:00,0.0945
2023-03-21 21:18:00,0.0857
2023-03-21 21:20:00,0.0905
2023-03-21 21:22:00,0.0829
2023-03-21 21:24:00,0.103
2023-03-21 21:26:00,0.0949
2023-03-21 21:28:00,0.0892
2023-03-21 21:30:00,0.0925
2023-03-21 21:32:00,0.0788
2023-03-21 21:34:00,0.0964
2023-03-21 21:36:00,0.0980
2023-03-21 21:38:00,0.0967
2023-03-21 21:40:00,0.0940
2023-03-21 21:42:00,0.0838
2023-03-21 21:44:00,0.0951
2023-03-21 21:46:00,0.0983
2023-03-21 21:48:00,0.0983
2023-03-21 21:50:00,0.0940
2023-03-21 21:52:00,0.0888
2023-03-21 21:54:00,0.0925
2023-03-21 21:56:00,0.0831
2023-03-21 21:58:00,0.0906
2023-03-21 22:00:00,0.0948
2023-03-21 22:02:00,0.0951
2023-03-21 22:04:00,0.0933
2023-03-21 22:06:00,0.0828
2023-03-21 22:08:00,0.0914
2023-03-21 22:10:00,0.0927
2023-03-21 22:12:00,0.0990
2023-03-21 22:14:00,0.0931
2023-03-21 22:16:00,0.0787
2023-03-21 22:18:00,0.0919
2023-03-21 22:20:00,0.0906
2023-03-21 22:22:00,0.0954
2023-03-21 22:24:00,0.0952
2023-03-21 22:26:00,0.0874
2023-03-21 22:28:00,0.0896
2023-03-21 22:30:00,0.0839
2023-03-21 22:32:00,0.0959
2023-03-21 22:34:00,0.0930
2023-03-21 22:36:00,0.100
2023-03-21 22:38:00,0.0924
2023-03-21 22:40:00,0.0782
2023-03-21 22:42:00,0.0938
2023-03-21 22:44:00,0.0934
2023-03-21 22:46:00,0.0965
2023-03-21 22:48:00,0.0977
2023-03-21 22:50:00,0.0771
2023-03-21 22:52:00,0.0912
2023-03-21 22:54:00,0.0936
2023-03-21 22:56:00,0.0946
2023-03-21 22:58:00,0.0937
2023-03-21 23:00:00,0.0912
2023-03-21 23:02:00,0.0928
2023-03-21 23:04:00,0.0851
2023-03-21 23:06:00,0.0987
2023-03-21 23:08:00,0.0962
2023-03-21 23:10:00,0.0927
2023-03-21 23:12:00,0.0953
2023-03-21 23:14:00,0.0899
2023-03-21 23:16:00,0.0925
2023-03-21 23:18:00,0.101
2023-03-21 23:20:00,0.0958
2023-03-21 23:22:00,0.0928
2023-03-21 23:24:00,0.0818
2023-03-21 23:26:00,0.0939
2023-03-21 23:28:00,0.0900
2023-03-21 23:30:00,0.0997
2023-03-21 23:32:00,0.0930
2023-03-21 23:34:00,0.0901
2023-03-21 23:36:00,0.0954
2023-03-21 23:38:00,0.0860
2023-03-21 23:40:00,0.0923
2023-03-21 23:42:00,0.0952
2023-03-21 23:44:00,0.0949
2023-03-21 23:46:00,0.0947
2023-03-21 23:48:00,0.0873
2023-03-21 23:50:00,0.0929
2023-03-21 23:52:00,0.0855
2023-03-21 23:54:00,0.0981
2023-03-21 23:56:00,0.0967
2023-03-21 23:58:00,0.0989
2023-03-22 00:00:00,0.0950
2023-03-22 00:02:00,0.0791
2023-03-22 00:04:00,0.0909
2023-03-22 00:06:00,0.0977
2023-03-22 00:08:00,0.101
2023-03-22 00:10:00,0.0920
2023-03-22 00:12:00,0.0859
2023-03-22 00:14:00,0.0918
2023-03-22 00:16:00,0.0875
2023-03-22 00:18:00,0.103
2023-03-22 00:20:00,0.0924
2023-03-22 00:22:00,0.0854
2023-03-22 00:24:00,0.0922
2023-03-22 00:26:00,0.0824
2023-03-22 00:28:00,0.0996
2023-03-22 00:30:00,0.0936
2023-03-22 00:32:00,0.0930
2023-03-22 00:34:00,0.0925
2023-03-22 00:36:00,0.0844
2023-03-22 00:38:00,0.0966
2023-03-22 00:40:00,0.0897
2023-03-22 00:42:00,0.0987
2023-03-22 00:44:00,0.0939
2023-03-22 00:46:00,0.0870
2023-03-22 00:48:00,0.0983
2023-03-22 00:50:00,0.0902
2023-03-22 00:52:00,0.0935
2023-03-22 00:54:00,0.0958
2023-03-22 00:56:00,0.0947
2023-03-22 00:58:00,0.0938
2023-03-22 01:00:00,0.0790
2023-03-22 01:02:00,0.0900
2023-03-22 01:04:00,0.0923
2023-03-22 01:06:00,0.103
2023-03-22 01:08:00,0.0912
2023-03-22 01:10:00,0.0800
2023-03-22 01:12:00,0.0950
2023-03-22 01:14:00,0.0852
2023-03-22 01:16:00,0.0965
2023-03-22 01:18:00,0.0956
2023-03-22 01:20:00,0.0893
2023-03-22 01:22:00,0.0896
2023-03-22 01:24:00,0.0795
2023-03-22 01:26:00,0.0940
2023-03-22 01:28:00,0.0922
2023-03-22 01:30:00,0.0947
2023-03-22 01:32:00,0.0947
2023-03-22 01:34:00,0.0814
2023-03-22 01:36:00,0.0956
2023-03-22 01:38:00,0.0897
2023-03-22 01:40:00,0.0939
2023-03-22 01:42:00,0.0950
2023-03-22 01:44:00,0.0877
2023-03-22 01:46:00,0.0901
2023-03-22 01:48:00,0.0858
2023-03-22 01:50:00,0.0944
2023-03-22 01:52:00,0.101
2023-03-22 01:54:00,0.0977
2023-03-22 01:56:00,0.0956
2023-03-22 01:58:00,0.0774
2023-03-22 02:00:00,0.0944
2023-03-22 02:02:00,0.0906
2023-03-22 02:04:00,0.0986
2023-03-22 02:06:00,0.0989
2023-03-22 02:08:00,0.0858
2023-03-22 02:10:00,0.0894
2023-03-22 02:12:00,0.0899
2023-03-22 02:14:00,0.102
2023-03-22 02:16:00,0.0948
2023-03-22 02:18:00,0.0951
2023-03-22 02:20:00,0.0924
2023-03-22 02:22:00,0.0797
2023-03-22 02:24:00,0.0984
2023-03-22 02:26:00,0.0922
2023-03-22 02:28:00,0.0945
2023-03-22 02:30:00,0.0971
2023-03-22 02:32:00,0.0805
2023-03-22 02:34:00,0.0902
2023-03-22 02:36:00,0.0899
2023-03-22 02:38:00,0.0938
2023-03-22 02:40:00,0.0953
2023-03-22 02:42:00,0.0892
2023-03-22 02:44:00,0.0942
2023-03-22 02:46:00,0.0812
2023-03-22 02:48:00,0.0956
2023-03-22 02:50:00,0.0931
2023-03-22 02:52:00,0.0936
2023-03-22 02:54:00,0.100
2023-03-22 02:56:00,0.0785
2023-03-22 02:58:00,0.0896
2023-03-22 03:00:00,0.0940
2023-03-22 03:02:00,0.0966
2023-03-22 03:04:00,0.0975
2023-03-22 03:06:00,0.0857
2023-03-22 03:08:00,0.0886
2023-03-22 03:10:00,0.0848
2023-03-22 03:12:00,0.0978
2023-03-22 03:14:00,0.0987
2023-03-22 03:16:00,0.0896
2023-03-22 03:18:00,0.0941
2023-03-22 03:20:00,0.0780
2023-03-22 03:22:00,0.0938
2023-03-22 03:24:00,0.0996
2023-03-22 03:26:00,0.0934
2023-03-22 03:28:00,0.0931
2023-03-22 03:30:00,0.0777
2023-03-22 03:32:00,0.0916
2023-03-22 03:34:00,0.0958
2023-03-22 03:36:00,0.0980
2023-03-22 03:38:00,0.0921
2023-03-22 03:40:00,0.0800
2023-03-22 03:42:00,0.0946
2023-03-22 03:44:00,0.0895
2023-03-22 03:46:00,0.0950
2023-03-22 03:48:00,0.0982
2023-03-22 03:50:00,0.0894
2023-03-22 03:52:00,0.0897
2023-03-22 03:54:00,0.0842
2023-03-22 03:56:00,0.103
2023-03-22 03:58:00,0.0926
2023-03-22 04:00:00,0.0964
2023-03-22 04:02:00,0.0833
2023-03-22 04:04:00,0.0648
2023-03-22 04:06:00,0.0927
2023-03-22 04:08:00,0.0800
2023-03-22 04:10:00,0.0939
2023-03-22 04:12:00,0.0983
2023-03-22 04:14:00,0.0829
2023-03-22 04:16:00,0.0910
2023-03-22 04:18:00,0.0858
2023-03-22 04:20:00,0.0945
2023-03-22 04:22:00,0.0926
2023-03-22 04:24:00,0.0961
2023-03-22 04:26:00,0.0933
2023-03-22 04:28:00,0.0775
2023-03-22 04:30:00,0.0939
2023-03-22 04:32:00,0.0945
2023-03-22 04:34:00,0.0953
2023-03-22 04:36:00,0.100
2023-03-22 04:38:00,0.0853
2023-03-22 04:40:00,0.0902
2023-03-22 04:42:00,0.0671
2023-03-22 04:44:00,0.0726
2023-03-22 04:46:00,0.0737
2023-03-22 04:48:00,0.0694
2023-03-22 04:50:00,0.0736
2023-03-22 04:52:00,0.0726
2023-03-22 04:54:00,0.0862
2023-03-22 04:56:00,0.0730
2023-03-22 04:58:00,0.0767
2023-03-22 05:00:00,0.0816
2023-03-22 05:02:00,0.0639
2023-03-22 05:04:00,0.0748
2023-03-22 05:06:00,0.0750
2023-03-22 05:08:00,0.0718
2023-03-22 05:10:00,0.0753
2023-03-22 05:12:00,0.0725
2023-03-22 05:14:00,0.0750
2023-03-22 05:16:00,0.0678
2023-03-22 05:18:00,0.0802
2023-03-22 05:20:00,0.0743
2023-03-22 05:22:00,0.0677
2023-03-22 05:24:00,0.0756
2023-03-22 05:26:00,0.0530
2023-03-22 05:28:00,0.0684
2023-03-22 05:30:00,0.0725
2023-03-22 05:32:00,0.0714
2023-03-22 05:34:00,0.0691
2023-03-22 05:36:00,0.0564
2023-03-22 05:38:00,0.0668
2023-03-22 05:40:00,0.0617
2023-03-22 05:42:00,0.0749
2023-03-22 05:44:00,0.0697
2023-03-22 05:46:00,0.0637
2023-03-22 05:48:00,0.0702
2023-03-22 05:50:00,0.0518
2023-03-22 05:52:00,0.0670
2023-03-22 05:54:00,0.0738
2023-03-22 05:56:00,0.0705
2023-03-22 05:58:00,0.0688
2023-03-22 06:00:00,0.0578
2023-03-22 06:02:00,0.0674
2023-03-22 06:04:00,0.0610
2023-03-22 06:06:00,0.0761
2023-03-22 06:08:00,0.0714
2023-03-22 06:10:00,0.0655
2023-03-22 06:12:00,0.0778
2023-03-22 06:14:00,0.0531
2023-03-22 06:16:00,0.0693
2023-03-22 06:18:00,0.0745
2023-03-22 06:20:00,0.0714
2023-03-22 06:22:00,0.0712
2023-03-22 06:24:00,0.0533
2023-03-22 06:26:00,0.0685
2023-03-22 06:28:00,0.0616
2023-03-22 06:30:00,0.0760
2023-03-22 06:32:00,0.0702
2023-03-22 06:34:00,0.0600
2023-03-22 06:36:00,0.0721
2023-03-22 06:38:00,0.0540
2023-03-22 06:40:00,0.0724
2023-03-22 06:42:00,0.0719
2023-03-22 06:44:00,0.0655
2023-03-22 06:46:00,0.0719
2023-03-22 06:48:00,0.0510
2023-03-22 06:50:00,0.0689
2023-03-22 06:52:00,0.119
2023-03-22 06:54:00,0.0730
2023-03-22 06:56:00,0.0712
2023-03-22 06:58:00,0.0537
2023-03-22 07:00:00,0.0735
2023-03-22 07:02:00,0.0584
2023-03-22 07:04:00,0.0690
2023-03-22 07:06:00,0.0738
2023-03-22 07:08:00,0.0616
2023-03-22 07:10:00,0.0691
2023-03-22 07:12:00,0.0565
2023-03-22 07:14:00,0.0680
2023-03-22 07:16:00,0.0710
2023-03-22 07:18:00,0.0725
2023-03-22 07:20:00,0.0722
2023-03-22 07:22:00,0.0516
2023-03-22 07:24:00,0.0701
2023-03-22 07:26:00,0.0676
2023-03-22 07:28:00,0.0689
2023-03-22 07:30:00,0.0747
2023-03-22 07:32:00,0.0553
2023-03-22 07:34:00,0.0656
2023-03-22 07:36:00,0.0633
2023-03-22 07:38:00,0.0688
2023-03-22 07:40:00,0.0715
2023-03-22 07:42:00,0.0684
2023-03-22 07:44:00,0.0673
2023-03-22 07:46:00,0.0508
2023-03-22 07:48:00,0.0690
2023-03-22 07:50:00,0.0718
2023-03-22 07:52:00,0.0700
2023-03-22 07:54:00,0.0740
2023-03-22 07:56:00,0.0560
2023-03-22 07:58:00,0.0664
2023-03-22 08:00:00,0.0647
2023-03-22 08:02:00,0.0708
2023-03-22 08:04:00,0.0694
2023-03-22 08:06:00,0.0662
2023-03-22 08:08:00,0.0659
2023-03-22 08:10:00,0.0555
2023-03-22 08:12:00,0.0722
2023-03-22 08:14:00,0.0694
2023-03-22 08:16:00,0.0682
2023-03-22 08:18:00,0.0762
2023-03-22 08:20:00,0.0500
2023-03-22 08:22:00,0.0676
2023-03-22 08:24:00,0.0725
2023-03-22 08:26:00,0.0711
2023-03-22 08:28:00,0.0689
2023-03-22 08:30:00,0.0601
2023-03-22 08:32:00,0.0670
2023-03-22 08:34:00,0.0572
2023-03-22 08:36:00,0.0741
2023-03-22 08:38:00,0.0691
2023-03-22 08:40:00,0.0653
2023-03-22 08:42:00,0.0701
2023-03-22 08:44:00,0.0502
2023-03-22 08:46:00,0.0676
2023-03-22 08:48:00,0.0718
2023-03-22 08:50:00,0.0706
2023-03-22 08:52:00,0.0701
2023-03-22 08:54:00,0.0531
2023-03-22 08:56:00,0.0669
2023-03-22 08:58:00,0.0602
2023-03-22 09:00:00,0.0758
2023-03-22 09:02:00,0.0718
2023-03-22 09:04:00,0.0607
2023-03-22 09:06:00,0.0715
2023-03-22 09:08:00,0.0520
2023-03-22 09:10:00,0.0697
2023-03-22 09:12:00,0.0735
2023-03-22 09:14:00,0.0668
2023-03-22 09:16:00,0.0699
2023-03-22 09:18:00,0.0517
2023-03-22 09:20:00,0.0674
2023-03-22 09:22:00,0.0693
2023-03-22 09:24:00,0.0726
2023-03-22 09:26:00,0.0719
2023-03-22 09:28:00,0.0498
2023-03-22 09:30:00,0.0704
2023-03-22 09:32:00,0.0643
2023-03-22 09:34:00,0.0696
2023-03-22 09:36:00,0.0746
2023-03-22 09:38:00,0.0562
2023-03-22 09:40:00,0.0682
2023-03-22 09:42:00,0.0609
2023-03-22 09:44:00,0.0689
2023-03-22 09:46:00,0.0703
2023-03-22 09:48:00,0.0674
2023-03-22 09:50:00,0.0710
2023-03-22 09:52:00,0.0543
2023-03-22 09:54:00,0.0704
2023-03-22 09:56:00,0.0722
2023-03-22 09:58:00,0.0685
2023-03-22 10:00:00,0.0735
2023-03-22 10:02:00,0.0505
2023-03-22 10:04:00,0.0668
2023-03-22 10:06:00,0.0939
2023-03-22 10:08:00,0.0986
2023-03-22 10:10:00,0.0965
2023-03-22 10:12:00,0.0876
2023-03-22 10:14:00,0.0904
2023-03-22 10:16:00,0.0806
2023-03-22 10:18:00,0.0953
2023-03-22 10:20:00,0.0960
2023-03-22 10:22:00,0.0923
2023-03-22 10:24:00,0.0965
2023-03-22 10:26:00,0.0779
2023-03-22 10:28:00,0.0924
2023-03-22 10:30:00,0.0960
2023-03-22 10:32:00,0.0956
2023-03-22 10:34:00,0.0962
2023-03-22 10:36:00,0.0848
2023-03-22 10:38:00,0.0911
2023-03-22 10:40:00,0.0854
2023-03-22 10:42:00,0.0984
2023-03-22 10:44:00,0.0944
2023-03-22 10:46:00,0.0900
2023-03-22 10:48:00,0.0942
2023-03-22 10:50:00,0.0791
2023-03-22 10:52:00,0.0925
2023-03-22 10:54:00,0.0956
2023-03-22 10:56:00,0.0978
2023-03-22 10:58:00,0.0941
2023-03-22 11:00:00,0.0797
2023-03-22 11:02:00,0.0903
2023-03-22 11:04:00,0.0860
2023-03-22 11:06:00,0.0998
2023-03-22 11:08:00,0.0941
2023-03-22 11:10:00,0.0894
2023-03-22 11:12:00,0.104
2023-03-22 11:14:00,0.0782
2023-03-22 11:16:00,0.0898
2023-03-22 11:18:00,0.0938
2023-03-22 11:20:00,0.0929
2023-03-22 11:22:00,0.0919
2023-03-22 11:24:00,0.0822
2023-03-22 11:26:00,0.0912
2023-03-22 11:28:00,0.0844
